name,category,country,latitude,longitude,image_url
,,Cote d'Ivoire,5.4463739,-4.0668585,https://unsplash.com/fr/photos/un-grand-batiment-avec-deux-tours-et-un-dome-zBn742lw6Bk
,,Cote d'Ivoire,5.4464922,-4.0609629,https://unsplash.com/fr/photos/un-grand-batiment-avec-deux-tours-et-un-dome-zBn742lw6Bk
,,Cote d'Ivoire,5.447264,-4.0636677,https://unsplash.com/fr/photos/un-grand-batiment-avec-deux-tours-et-un-dome-zBn742lw6Bk
,,Cote d'Ivoire,5.4479065,-4.0527032,https://unsplash.com/fr/photos/un-grand-batiment-avec-deux-tours-et-un-dome-zBn742lw6Bk
,,Cote d'Ivoire,5.4481208,-4.0685973,https://unsplash.com/fr/photos/un-grand-batiment-avec-deux-tours-et-un-dome-zBn742lw6Bk
,,Cote d'Ivoire,5.4486521,-4.0650715,https://unsplash.com/fr/photos/un-grand-batiment-avec-deux-tours-et-un-dome-zBn742lw6Bk
,,Cote d'Ivoire,5.4486675,-4.0680682,https://unsplash.com/fr/photos/un-grand-batiment-avec-deux-tours-et-un-dome-zBn742lw6Bk
,,Cote d'Ivoire,5.4494004,-4.0542676,https://unsplash.com/fr/photos/un-grand-batiment-avec-deux-tours-et-un-dome-zBn742lw6Bk
,,Cote d'Ivoire,5.450118,-4.0584773,https://unsplash.com/fr/photos/un-grand-batiment-avec-deux-tours-et-un-dome-zBn742lw6Bk
,,Cote d'Ivoire,5.4506213,-4.063033,https://unsplash.com/fr/photos/un-grand-batiment-avec-deux-tours-et-un-dome-zBn742lw6Bk
Mosquée Cheick,,Cote d'Ivoire,5.4002962,-3.9778742,https://unsplash.com/fr/photos/un-grand-batiment-avec-deux-tours-et-un-dome-zBn742lw6Bk
angre grande mosquée,,Cote d'Ivoire,5.406127,-3.9834474,https://unsplash.com/fr/photos/un-grand-batiment-avec-deux-tours-et-un-dome-zBn742lw6Bk
Mosquée d'Angre Chateau,,Cote d'Ivoire,5.4138538,-3.9832755,https://unsplash.com/fr/photos/un-grand-batiment-avec-deux-tours-et-un-dome-zBn742lw6Bk
,,Cote d'Ivoire,5.4179124,-3.9988714,https://unsplash.com/fr/photos/un-grand-batiment-avec-deux-tours-et-un-dome-zBn742lw6Bk
,,Cote d'Ivoire,5.424085,-3.9976326,https://unsplash.com/fr/photos/un-grand-batiment-avec-deux-tours-et-un-dome-zBn742lw6Bk
,,Cote d'Ivoire,5.4264726,-4.0015407,https://unsplash.com/fr/photos/un-grand-batiment-avec-deux-tours-et-un-dome-zBn742lw6Bk
Mosqué de Belleville,,Cote d'Ivoire,5.4299277,-3.9946232,https://unsplash.com/fr/photos/un-grand-batiment-avec-deux-tours-et-un-dome-zBn742lw6Bk
,,Cote d'Ivoire,5.4506921,-4.0783511,https://unsplash.com/fr/photos/un-grand-batiment-avec-deux-tours-et-un-dome-zBn742lw6Bk
Mosquée Nouroul Islam,,Cote d'Ivoire,5.4513135,-4.0685852,https://unsplash.com/fr/photos/un-grand-batiment-avec-deux-tours-et-un-dome-zBn742lw6Bk
Mosquée Bilal,,Cote d'Ivoire,5.4533254,-4.0578838,https://unsplash.com/fr/photos/un-grand-batiment-avec-deux-tours-et-un-dome-zBn742lw6Bk
,,Cote d'Ivoire,5.455318,-4.0713847,https://unsplash.com/fr/photos/un-grand-batiment-avec-deux-tours-et-un-dome-zBn742lw6Bk
Mosquée Salam,,Cote d'Ivoire,5.4564294,-4.0533529,https://unsplash.com/fr/photos/un-grand-batiment-avec-deux-tours-et-un-dome-zBn742lw6Bk
,,Cote d'Ivoire,5.456782,-4.0520651,https://unsplash.com/fr/photos/un-grand-batiment-avec-deux-tours-et-un-dome-zBn742lw6Bk
,,Cote d'Ivoire,5.4602482,-4.0528165,https://unsplash.com/fr/photos/un-grand-batiment-avec-deux-tours-et-un-dome-zBn742lw6Bk
Mosquée Nadjat Bamba,,Cote d'Ivoire,5.452985,-4.0447571,https://unsplash.com/fr/photos/un-grand-batiment-avec-deux-tours-et-un-dome-zBn742lw6Bk
,,Cote d'Ivoire,5.4541685,-4.0514164,https://unsplash.com/fr/photos/un-grand-batiment-avec-deux-tours-et-un-dome-zBn742lw6Bk
,,Cote d'Ivoire,5.4550643,-4.046178,https://unsplash.com/fr/photos/un-grand-batiment-avec-deux-tours-et-un-dome-zBn742lw6Bk
Mosquée Faridaws,,Cote d'Ivoire,5.4552219,-4.0422238,https://unsplash.com/fr/photos/un-grand-batiment-avec-deux-tours-et-un-dome-zBn742lw6Bk
Mosquée Akira Bismirabika,,Cote d'Ivoire,5.4565275,-4.0494423,https://unsplash.com/fr/photos/un-grand-batiment-avec-deux-tours-et-un-dome-zBn742lw6Bk
Mosquée Sanogo,,Cote d'Ivoire,5.4608303,-4.049512,https://unsplash.com/fr/photos/un-grand-batiment-avec-deux-tours-et-un-dome-zBn742lw6Bk
,,Cote d'Ivoire,5.4731488,-4.0318036,https://unsplash.com/fr/photos/un-grand-batiment-avec-deux-tours-et-un-dome-zBn742lw6Bk
